time_ms,setpoint_rpm,rpm,pwm
209200,315.0,309.546,131
209250,315.625,311.943,131
209300,316.25,314.147,130
209350,316.875,310.2,132
209400,317.5,311.252,133
209450,318.125,321.5,129
209500,318.75,319.897,130
209550,319.375,315.419,132
209600,320.0,323.622,129
209650,320.625,310.395,134
209700,321.25,324.006,130
209750,321.875,317.206,133
209800,322.5,334.542,126
209850,323.125,305.7,137
209900,323.75,311.492,136
209950,324.375,320.105,134
210000,325.0,320.834,134
210050,325.625,330.887,130
210100,326.25,314.155,137
210150,326.875,325.61,133
210200,327.5,327.231,133
210250,328.125,324.549,135
210300,328.75,315.436,139
210350,329.375,332.055,133
210400,330.0,330.57,134
210450,330.625,326.85,135
210500,331.25,324.941,137
210550,331.875,326.293,137
210600,332.5,325.511,138
210650,333.125,331.139,136
210700,333.75,327.779,138
210750,334.375,323.581,140
210800,335.0,324.133,141
210850,335.625,327.826,140
210900,336.25,334.899,138
210950,336.875,333.632,139
211000,337.5,335.693,139
211050,338.125,337.927,138
211100,338.75,331.192,141
211150,339.375,345.016,136
211200,340.0,333.638,141
211250,340.625,333.87,141
211300,341.25,340.415,139
211350,341.875,326.577,145
211400,342.5,335.394,143
211450,343.125,347.376,138
211500,343.75,330.16,145
211550,344.375,349.404,139
211600,345.0,351.101,138
211650,345.625,338.835,143
211700,346.25,344.024,141
211750,346.875,349.209,140
211800,347.5,339.471,144
211850,348.125,348.939,141
211900,348.75,339.718,145
211950,349.375,342.542,144
212000,350.0,341.624,145
212050,350.625,349.756,143
212100,351.25,354.92,141
212150,351.875,346.275,144
212200,352.5,340.482,147
212250,353.125,343.478,147
212300,353.75,353.94,144
212350,354.375,362.768,140
212400,355.0,352.528,144
212450,355.625,348.176,147
212500,356.25,356.618,144
212550,356.875,350.651,146
212600,357.5,350.702,147
212650,358.125,348.391,149
212700,358.75,364.42,143
212750,359.375,339.825,153
212800,360.0,363.195,145
212850,360.625,355.193,148
212900,361.25,356.381,148
212950,361.875,369.741,143
213000,362.5,353.876,150
213050,363.125,355.747,150
213100,363.75,360.474,148
213150,364.375,364.138,147
213200,365.0,358.933,150
213250,365.625,353.319,153
213300,366.25,359.816,151
213350,366.875,373.799,146
213400,367.5,365.44,149
213450,368.125,367.976,148
213500,368.75,363.526,151
213550,369.375,362.227,152
213600,370.0,377.595,146
213650,370.625,365.078,151
213700,371.25,364.477,152
213750,371.875,374.924,148
213800,372.5,363.399,153
213850,373.125,365.702,153
213900,373.75,370.65,152
213950,374.375,371.307,152
214000,375.0,373.478,151
214050,375.625,384.584,147
214100,376.25,372.498,152
214150,376.875,356.944,159
214200,377.5,376.688,152
214250,378.125,375.082,153
214300,378.75,375.636,153
214350,379.375,377.297,153
214400,380.0,376.031,154
214450,380.625,376.628,154
214500,381.25,381.256,153
214550,381.875,374.457,156
214600,382.5,373.374,157
214650,383.125,398.773,147
214700,383.75,373.554,157
214750,384.375,380.193,155
214800,385.0,371.287,159
214850,385.625,383.184,155
214900,386.25,377.142,158
214950,386.875,381.544,157
215000,387.5,391.305,154
215050,388.125,387.345,155
215100,388.75,387.89,156
215150,389.375,374.235,161
215200,390.0,398.277,153
215250,390.625,378.853,160
215300,391.25,396.992,154
215350,391.875,393.03,156
215400,392.5,390.403,157
215450,393.125,382.254,161
215500,393.75,390.326,158
215550,394.375,387.094,160
215600,395.0,391.351,159
215650,395.625,390.343,160
215700,396.25,380.593,164
215750,396.875,402.049,157
215800,397.5,394.079,160
215850,398.125,392.251,161
215900,398.75,392.719,162
215950,399.375,399.434,159
216000,400.0,383.545,166
216050,400.625,404.689,159
216100,401.25,406.784,158
216150,401.875,403.262,159
216200,402.5,398.679,161
216250,403.125,407.908,158
216300,403.75,398.848,162
216350,404.375,403.415,160
216400,405.0,405.879,160
216450,405.625,416.138,156
216500,406.25,407.771,159
216550,406.875,407.582,159
216600,407.5,422.275,153
216650,408.125,410.32,157
216700,408.75,409.951,158
216750,409.375,405.882,160
216800,410.0,405.538,160
216850,410.625,396.87,164
216900,411.25,418.267,157
216950,411.875,414.249,158
217000,412.5,410.147,160
217050,413.125,410.969,160
217100,413.75,416.699,158
217150,414.375,402.513,164
217200,415.0,410.504,162
217250,415.625,408.252,163
217300,416.25,427.01,156
217350,416.875,419.749,159
217400,417.5,400.952,166
217450,418.125,407.814,165
217500,418.75,418.012,162
217550,419.375,416.318,163
217600,420.0,411.934,165
217650,420.625,433.032,157
217700,421.25,421.071,161
217750,421.875,421.906,161
217800,422.5,414.786,164
217850,423.125,424.459,161
217900,423.75,417.572,164
217950,424.375,419.211,164
218000,425.0,425.483,162
218050,425.625,411.96,168
218100,426.25,433.823,160
218150,426.875,424.046,164
218200,427.5,431.252,161
218250,428.125,416.351,167
218300,428.75,419.189,167
218350,429.375,419.407,168
218400,430.0,429.724,165
218450,430.625,428.909,165
218500,431.25,425.977,167
218550,431.875,423.752,168
218600,432.5,423.587,169
218650,433.125,432.483,166
218700,433.75,430.051,167
218750,434.375,429.221,168
218800,435.0,443.468,163
218850,435.625,432.271,167
218900,436.25,440.887,164
218950,436.875,429.208,169
219000,437.5,435.289,167
219050,438.125,433.838,168
219100,438.75,424.716,172
219150,439.375,445.818,165
219200,440.0,435.439,169
219250,440.625,441.592,167
219300,441.25,432.482,171
219350,441.875,437.622,170
219400,442.5,434.366,171
219450,443.125,448.233,167
219500,443.75,442.037,169
219550,444.375,442.675,169
219600,445.0,448.882,167
219650,445.625,447.034,168
219700,446.25,444.573,169
219750,446.875,431.781,175
219800,447.5,439.0,173
219850,448.125,438.745,174
219900,448.75,450.929,169
219950,449.375,446.978,171
220000,450.0,437.948,175
220050,450.625,447.167,172
220100,451.25,439.767,176
220150,451.875,450.502,172
220200,452.5,440.96,177
220250,453.125,456.276,171
220300,453.75,454.687,172
220350,454.375,463.71,169
220400,455.0,455.926,172
220450,455.625,448.37,175
220500,456.25,457.165,172
220550,456.875,443.737,178
220600,457.5,448.813,177
220650,458.125,458.269,173
220700,458.75,443.044,180
220750,459.375,458.542,175
220800,460.0,452.869,177
220850,460.625,460.652,175
220900,461.25,453.622,178
220950,461.875,463.96,175
221000,462.5,461.378,176
221050,463.125,469.964,173
221100,463.75,460.569,176
221150,464.375,456.321,178
221200,465.0,460.658,177
221250,465.625,454.677,180
221300,466.25,466.987,176
221350,466.875,467.919,176
221400,467.5,479.049,172
221450,468.125,458.658,180
221500,468.75,462.64,179
221550,469.375,461.955,180
221600,470.0,468.108,178
221650,470.625,469.488,178
221700,471.25,467.189,179
221750,471.875,474.724,176
221800,472.5,463.811,181
221850,473.125,474.986,177
221900,473.75,471.914,179
221950,474.375,469.139,180
222000,475.0,468.205,181
222050,475.625,485.841,174
222100,476.25,464.387,183
222150,476.875,473.239,180
222200,477.5,467.513,183
222250,478.125,484.5,177
222300,478.75,478.047,179
222350,479.375,468.607,184
222400,480.0,477.86,181
222450,480.625,476.848,182
222500,481.25,473.074,184
222550,481.875,482.331,180
222600,482.5,479.776,182
222650,483.125,479.302,182
222700,483.75,478.242,183
222750,484.375,481.927,182
222800,485.0,481.012,183
222850,485.625,480.674,184
222900,486.25,477.489,186
222950,486.875,493.228,180
223000,487.5,475.666,187
223050,488.125,486.604,184
223100,488.75,482.601,186
223150,489.375,496.355,181
223200,490.0,479.32,187
223250,490.625,482.003,187
223300,491.25,482.03,188
223350,491.875,491.449,185
223400,492.5,481.402,189
223450,493.125,488.602,187
223500,493.75,479.271,192
223550,494.375,496.387,186
223600,495.0,491.729,188
223650,495.625,486.478,190
223700,496.25,503.359,184
223750,496.875,487.654,190
223800,497.5,501.708,186
223850,498.125,492.223,189
223900,498.75,506.902,184
223950,499.375,500.38,186
224000,500.0,490.032,191
224050,500.625,504.574,186
224100,501.25,501.746,187
224150,501.875,504.795,186
224200,502.5,515.128,182
224250,503.125,502.643,186
224300,503.75,509.177,184
224350,504.375,514.737,182
224400,505.0,513.287,182
224450,505.625,506.981,184
224500,506.25,506.683,185
224550,506.875,498.844,188
224600,507.5,505.03,186
224650,508.125,514.168,183
224700,508.75,510.841,184
224750,509.375,512.063,184
224800,510.0,517.802,181
224850,510.625,503.05,187
224900,511.25,510.268,185
224950,511.875,513.211,184
225000,512.5,507.741,187
225050,513.125,521.81,181
225100,513.75,517.044,183
225150,514.375,512.838,185
225200,515.0,522.341,181
225250,515.625,501.188,190
225300,516.25,512.998,186
225350,516.875,515.893,185
225400,517.5,508.314,189
225450,518.125,517.501,186
225500,518.75,509.329,189
225550,519.375,521.697,185
225600,520.0,523.456,185
225650,520.625,518.362,187
225700,521.25,506.186,192
225750,521.875,514.25,190
225800,522.5,524.892,186
225850,523.125,521.073,188
225900,523.75,505.205,195
225950,524.375,532.345,185
226000,525.0,524.216,188
226050,525.625,518.555,191
226100,526.25,530.855,186
226150,526.875,519.779,191
226200,527.5,521.075,191
226250,528.125,528.524,189
226300,528.75,537.159,185
226350,529.375,534.495,186
226400,530.0,525.89,190
226450,530.625,527.433,190
226500,531.25,530.202,189
226550,531.875,518.142,194
226600,532.5,532.001,190
226650,533.125,524.029,193
226700,533.75,531.953,191
226750,534.375,529.154,192
226800,535.0,534.385,191
226850,535.625,532.372,192
226900,536.25,513.921,200
226950,536.875,537.636,192
227000,537.5,540.412,191
227050,538.125,538.78,191
227100,538.75,535.099,193
227150,539.375,546.136,189
227200,540.0,536.834,193
227250,540.625,538.267,193
227300,541.25,542.486,191
227350,541.875,537.989,193
227400,542.5,530.979,197
227450,543.125,524.016,201
227500,543.75,539.539,196
227550,544.375,547.933,193
227600,545.0,540.723,196
227650,545.625,548.551,193
227700,546.25,544.058,195
227750,546.875,551.299,192
227800,547.5,540.794,197
227850,548.125,546.764,195
227900,548.75,547.286,195
227950,549.375,553.51,193
228000,550.0,533.574,201
228050,550.625,544.081,198
228100,551.25,553.157,195
228150,551.875,557.046,193
228200,552.5,548.057,197
228250,553.125,545.674,198
228300,553.75,553.122,196
228350,554.375,553.874,196
228400,555.0,546.575,199
228450,555.625,552.128,198
228500,556.25,557.99,196
228550,556.875,562.0,194
228600,557.5,553.997,198
228650,558.125,550.653,199
228700,558.75,551.241,200
228750,559.375,556.369,199
228800,560.0,553.131,200
228850,560.625,556.1,200
228900,561.25,549.589,203
228950,561.875,565.907,197
229000,562.5,550.453,204
229050,563.125,557.146,202
229100,563.75,561.518,201
229150,564.375,573.451,196
229200,565.0,557.205,202
229250,565.625,556.939,203
229300,566.25,559.104,203
229350,566.875,573.625,198
229400,567.5,545.626,209
229450,568.125,560.439,205
229500,568.75,584.43,196
229550,569.375,568.89,201
229600,570.0,558.651,206
229650,570.625,567.24,203
229700,571.25,568.433,203
229750,571.875,573.566,201
229800,572.5,579.019,199
229850,573.125,568.977,203
229900,573.75,564.065,206
229950,574.375,573.942,203
230000,575.0,565.321,207
230050,575.625,565.362,207
230100,576.25,562.762,209
230150,576.875,566.34,209
230200,577.5,572.418,207
230250,578.125,571.598,208
230300,578.75,581.739,205
230350,579.375,572.335,209
230400,580.0,562.192,213
230450,580.625,577.899,208
230500,581.25,581.741,207
230550,581.875,580.84,208
230600,582.5,593.956,203
230650,583.125,579.216,208
230700,583.75,588.774,205
230750,584.375,582.528,207
230800,585.0,582.564,208
230850,585.625,578.408,210
230900,586.25,584.485,208
230950,586.875,580.56,210
231000,587.5,587.342,208
231050,588.125,585.005,209
231100,588.75,581.293,211
231150,589.375,594.275,206
231200,590.0,589.798,208
231250,590.625,584.52,211
231300,591.25,589.408,209
231350,591.875,588.268,210
231400,592.5,584.219,212
231450,593.125,591.309,210
231500,593.75,587.511,212
231550,594.375,586.77,213
231600,595.0,584.185,215
231650,595.625,593.942,212
231700,596.25,600.004,210
231750,596.875,591.969,213
231800,597.5,612.215,205
231850,598.125,599.615,210
231900,598.75,601.99,209
231950,599.375,598.368,210
232000,600.0,588.838,215
232050,600.625,573.237,222
232100,601.25,584.569,219
232150,601.875,588.193,219
232200,602.5,583.694,222
232250,603.125,583.913,223
232300,603.75,590.15,222
232350,604.375,584.073,226
232400,605.0,587.848,226
232450,605.625,578.509,231
232500,606.25,580.579,232
232550,606.875,599.824,226
232600,607.5,590.825,230
232650,608.125,588.203,232
232700,608.75,590.518,233
232750,609.375,592.741,233
232800,610.0,594.429,234
232850,610.625,593.152,235
232900,611.25,594.121,236
232950,611.875,604.315,233
233000,612.5,602.711,235
233050,613.125,614.41,231
233100,613.75,609.155,233
233150,614.375,609.499,234
233200,615.0,604.299,236
233250,615.625,609.588,235
233300,616.25,613.401,234
233350,616.875,615.908,233
233400,617.5,610.955,236
233450,618.125,619.156,233
233500,618.75,612.484,236
233550,619.375,618.224,234
233600,620.0,610.585,238
233650,620.625,604.351,241
233700,621.25,619.538,236
233750,621.875,622.526,235
233800,622.5,621.424,236
233850,623.125,620.746,237
233900,623.75,616.74,239
233950,624.375,615.35,240
234000,625.0,625.079,237
234050,625.625,624.439,237
234100,626.25,618.61,240
234150,626.875,629.955,236
234200,627.5,617.481,241
234250,628.125,620.899,241
234300,628.75,635.609,235
234350,629.375,629.712,238
234400,630.0,622.487,241
234450,630.625,627.716,239
234500,631.25,627.256,240
234550,631.875,610.555,247
234600,632.5,625.087,243
234650,633.125,631.563,241
234700,633.75,630.052,242
234750,634.375,634.365,241
234800,635.0,639.838,239
234850,635.625,630.457,242
234900,636.25,626.704,244
234950,636.875,636.394,241
235000,637.5,632.441,243
235050,638.125,634.253,243
235100,638.75,634.115,244
235150,639.375,650.31,238
235200,640.0,621.784,249
235250,640.625,636.051,244
235300,641.25,638.993,244
235350,641.875,634.872,246
235400,642.5,646.25,242
235450,643.125,645.185,242
235500,643.75,639.55,245
235550,644.375,639.053,245
235600,645.0,640.725,245
235650,645.625,641.384,245
235700,646.25,642.072,246
235750,646.875,642.281,246
235800,647.5,645.666,245
235850,648.125,648.894,244
235900,648.75,636.771,249
235950,649.375,639.726,249
236000,650.0,637.149,251
236050,650.625,655.045,245
236100,651.25,650.758,247
236150,651.875,652.609,246
236200,652.5,640.862,251
236250,653.125,662.099,243
236300,653.75,646.098,250
236350,654.375,652.252,248
236400,655.0,656.82,246
236450,655.625,645.332,251
236500,656.25,649.666,250
236550,656.875,655.055,249
236600,657.5,671.598,242
236650,658.125,653.771,249
236700,658.75,662.364,246
236750,659.375,659.372,247
236800,660.0,654.256,250
236850,660.625,647.276,253
236900,661.25,661.808,248
236950,661.875,646.311,255
237000,662.5,667.672,247
237050,663.125,658.33,251
237100,663.75,642.079,255
237150,664.375,658.322,253
237200,665.0,665.505,251
237250,665.625,660.374,253
237300,666.25,667.098,251
237350,666.875,657.748,255
237400,667.5,656.701,255
237450,668.125,665.556,253
237500,668.75,666.588,253
237550,669.375,664.662,255
237600,670.0,675.247,251
237650,670.625,662.097,255
237700,671.25,670.145,254
237750,671.875,669.175,254
237800,672.5,659.856,255
237850,673.125,662.064,255
237900,673.75,670.72,255
237950,674.375,683.111,251
238000,675.0,673.537,255
238050,675.625,660.366,255
238100,676.25,652.621,255
238150,676.875,676.166,255
238200,677.5,671.605,255
238250,678.125,679.385,255
238300,678.75,667.558,255
238350,679.375,675.205,255
238400,680.0,678.404,255
238450,680.625,670.834,255
238500,681.25,671.127,255
238550,681.875,673.976,255
238600,682.5,677.201,255
238650,683.125,673.963,255
238700,683.75,679.982,255
238750,684.375,671.442,255
238800,685.0,666.309,255
238850,685.625,686.197,255
238900,686.25,670.755,255
238950,686.875,671.013,255
239000,687.5,674.064,255
239050,688.125,674.892,255
239100,688.75,672.195,255
239150,689.375,674.433,255
239200,690.0,674.318,255
239250,690.625,675.621,255
239300,691.25,660.442,255
239350,691.875,685.884,255
239400,692.5,673.725,255
239450,693.125,678.101,255
239500,693.75,666.356,255
239550,694.375,671.806,255
239600,695.0,670.603,255
239650,695.625,683.46,255
239700,696.25,671.131,255
239750,696.875,679.198,255
239800,697.5,670.75,255
239850,698.125,671.939,255
239900,698.75,673.184,255
239950,699.375,682.362,255
240000,700.0,666.767,255
240050,699.542,671.838,255
240100,699.083,684.592,255
240150,698.625,692.758,255
240200,698.167,693.522,255
240250,697.708,703.587,255
240300,697.25,700.003,255
240350,696.792,709.498,255
240400,696.333,725.82,255
240450,695.875,723.621,255
240500,695.417,724.538,255
240550,694.958,719.293,255
240600,694.5,717.719,255
240650,694.042,721.494,255
240700,693.583,729.264,255
240750,693.125,735.756,255
240800,692.667,736.839,255
240850,692.208,735.961,255
240900,691.75,728.397,255
240950,691.292,733.522,253
241000,690.833,731.017,251
241050,690.375,730.466,248
241100,689.917,741.451,241
241150,689.458,713.399,250
241200,689.0,722.122,244
241250,688.542,727.712,240
241300,688.083,707.192,246
241350,687.625,711.017,243
241400,687.167,709.401,242
241450,686.708,708.809,241
241500,686.25,698.041,244
241550,685.792,710.374,238
241600,685.333,707.391,237
241650,684.875,703.07,237
241700,684.417,691.906,241
241750,683.958,696.976,238
241800,683.5,689.129,240
241850,683.042,691.778,239
241900,682.583,705.599,232
241950,682.125,689.151,237
242000,681.667,680.195,241
242050,681.208,689.132,237
242100,680.75,678.757,240
242150,680.292,680.016,240
242200,679.833,681.257,239
242250,679.375,684.638,237
242300,678.917,691.85,234
242350,678.458,687.423,235
242400,678.0,685.591,235
242450,677.542,674.574,239
242500,677.083,678.624,237
242550,676.625,683.205,235
242600,676.167,676.644,237
242650,675.708,678.653,236
242700,675.25,682.442,234
242750,674.792,676.344,236
242800,674.333,679.533,234
242850,673.875,686.607,231
242900,673.417,673.699,235
242950,672.958,681.624,232
243000,672.5,676.393,233
243050,672.042,663.39,238
243100,671.583,667.116,237
243150,671.125,669.591,236
243200,670.667,669.753,236
243250,670.208,674.588,234
243300,669.75,678.127,232
243350,669.292,680.475,230
243400,668.833,672.607,233
243450,668.375,667.566,234
243500,667.917,657.754,238
243550,667.458,672.485,233
243600,667.0,671.512,232
243650,666.542,671.399,232
243700,666.083,682.035,227
243750,665.625,673.807,229
243800,665.167,669.377,231
243850,664.708,658.343,235
243900,664.25,662.372,233
243950,663.792,665.121,232
244000,663.333,660.792,233
244050,662.875,668.688,230
244100,662.417,666.678,230
244150,661.958,657.023,234
244200,661.5,671.697,228
244250,661.042,663.245,231
244300,660.583,651.996,235
244350,660.125,663.646,231
244400,659.667,665.192,230
244450,659.208,668.505,228
244500,658.75,659.022,231
244550,658.292,665.981,228
244600,657.833,660.752,229
244650,657.375,651.004,233
244700,656.917,651.58,233
244750,656.458,667.815,226
244800,656.0,665.958,226
244850,655.542,658.751,228
244900,655.083,665.003,225
244950,654.625,660.341,227
245000,654.167,657.269,227
245050,653.708,646.984,231
245100,653.25,664.035,224
245150,652.792,654.725,227
245200,652.333,648.714,230
245250,651.875,647.965,230
245300,651.417,654.326,227
245350,650.958,642.098,232
245400,650.5,658.015,226
245450,650.042,646.836,230
245500,649.583,655.508,226
245550,649.125,648.971,228
245600,648.667,650.403,228
245650,648.208,647.353,228
245700,647.75,650.845,227
245750,647.292,662.627,222
245800,646.833,656.896,223
245850,646.375,648.845,225
245900,645.917,645.869,226
245950,645.458,650.94,224
246000,645.0,651.627,223
246050,644.542,638.535,228
246100,644.083,644.165,226
246150,643.625,633.75,230
246200,643.167,653.273,222
246250,642.708,656.898,220
246300,642.25,642.349,225
246350,641.792,629.114,230
246400,641.333,647.772,223
246450,640.875,637.465,227
246500,640.417,639.662,226
246550,639.958,647.596,223
246600,639.5,644.175,223
246650,639.042,638.7,225
246700,638.583,637.761,225
246750,638.125,642.439,223
246800,637.667,638.346,224
246850,637.208,633.843,226
246900,636.75,639.146,224
246950,636.292,642.827,222
247000,635.833,638.516,223
247050,635.375,630.522,226
247100,634.917,645.794,220
247150,634.458,621.451,229
247200,634.0,637.577,223
247250,633.542,635.857,223
247300,633.083,639.887,222
247350,632.625,641.418,220
247400,632.167,643.092,219
247450,631.708,630.133,223
247500,631.25,638.085,220
247550,630.792,634.521,221
247600,630.333,622.483,225
247650,629.875,645.454,216
247700,629.417,622.465,225
247750,628.958,635.149,220
247800,628.5,634.029,219
247850,628.042,632.082,220
247900,627.583,626.833,221
247950,627.125,634.677,218
248000,626.667,627.888,220
248050,626.208,631.924,218
248100,625.75,636.286,216
248150,625.292,646.266,211
248200,624.833,650.582,208
248250,624.375,640.954,210
248300,623.917,647.728,206
248350,623.458,641.415,207
248400,623.0,634.596,209
248450,622.542,638.384,206
248500,622.083,636.652,206
248550,621.625,632.997,206
248600,621.167,638.658,203
248650,620.708,635.094,203
248700,620.25,622.085,208
248750,619.792,622.4,207
248800,619.333,634.951,202
248850,618.875,625.148,205
248900,618.417,631.293,201
248950,617.958,631.732,200
249000,617.5,616.845,205
249050,617.042,616.238,205
249100,616.583,634.957,198
249150,616.125,623.772,201
249200,615.667,617.829,203
249250,615.208,614.589,204
249300,614.75,617.489,202
249350,614.292,612.738,204
249400,613.833,625.585,199
249450,613.375,613.526,203
249500,612.917,624.904,198
249550,612.458,613.63,202
249600,612.0,609.749,203
249650,611.542,613.919,201
249700,611.083,600.155,206
249750,610.625,617.125,200
249800,610.167,615.567,200
249850,609.708,620.455,198
249900,609.25,602.284,204
249950,608.792,621.874,196
250000,608.333,617.03,197
250050,607.875,617.712,196
250100,607.417,607.759,200
250150,606.958,614.293,197
250200,606.5,598.032,203
250250,606.042,612.912,197
250300,605.583,602.596,201
250350,605.125,598.06,203
250400,604.667,602.84,201
250450,604.208,610.025,198
250500,603.75,603.93,200
250550,603.292,611.152,197
250600,602.833,596.598,202
250650,602.375,595.887,202
250700,601.917,617.914,194
250750,601.458,612.075,195
250800,601.0,598.251,200
250850,600.542,605.167,197
250900,600.083,610.384,194
250950,599.625,604.528,196
251000,599.167,601.948,196
251050,598.708,606.811,194
251100,598.25,594.178,198
251150,597.792,599.265,196
251200,597.333,598.436,197
251250,596.875,596.936,197
251300,596.417,596.26,197
251350,595.958,599.058,196
251400,595.5,598.358,196
251450,595.042,591.458,198
251500,594.583,603.192,193
251550,594.125,590.621,198
251600,593.667,595.984,195
251650,593.208,594.752,196
251700,592.75,598.502,194
251750,592.292,582.516,200
251800,591.833,602.546,192
251850,591.375,590.916,196
251900,590.917,602.349,191
251950,590.458,589.759,195
252000,590.0,592.233,194
252050,589.542,603.432,189
252100,589.083,587.347,195
252150,588.625,596.858,191
252200,588.167,588.06,194
252250,587.708,590.413,193
252300,587.25,587.933,193
252350,586.792,592.251,191
252400,586.333,581.774,195
252450,585.875,580.843,196
252500,585.417,584.142,194
252550,584.958,588.646,192
252600,584.5,585.808,193
252650,584.042,591.1,191
252700,583.583,593.436,189
252750,583.125,577.72,195
252800,582.667,580.363,194
252850,582.208,576.681,195
252900,581.75,598.425,187
252950,581.292,584.97,191
253000,580.833,585.319,190
253050,580.375,573.308,195
253100,579.917,582.851,191
253150,579.458,585.252,190
253200,579.0,579.624,192
253250,578.542,587.667,188
253300,578.083,593.19,185
253350,577.625,570.548,193
253400,577.167,571.36,193
253450,576.708,573.309,193
253500,576.25,589.14,186
253550,575.792,583.13,188
253600,575.333,574.79,190
253650,574.875,575.708,190
253700,574.417,570.492,192
253750,573.958,581.625,187
253800,573.5,572.327,190
253850,573.042,573.074,190
253900,572.583,578.312,188
253950,572.125,572.574,189
254000,571.667,571.961,189
254050,571.208,573.15,189
254100,570.75,577.615,187
254150,570.292,581.536,184
254200,569.833,572.687,187
254250,569.375,573.332,187
254300,568.917,566.745,189
254350,568.458,564.189,190
254400,568.0,573.269,186
254450,567.542,569.197,187
254500,567.083,559.116,191
254550,566.625,567.194,188
254600,566.167,568.493,187
254650,565.708,565.292,188
254700,565.25,577.189,183
254750,564.792,568.685,186
254800,564.333,573.376,184
254850,563.875,565.165,186
254900,563.417,563.721,187
254950,562.958,557.8,189
255000,562.5,564.628,186
255050,562.042,564.144,186
255100,561.583,555.442,189
255150,561.125,561.513,187
255200,560.667,562.78,186
255250,560.208,566.686,184
255300,559.75,565.555,184
255350,559.292,558.083,187
255400,558.833,564.808,184
255450,558.375,559.8,185
255500,557.917,543.218,192
255550,557.458,560.558,185
255600,557.0,569.116,182
255650,556.542,550.378,188
255700,556.083,562.215,184
255750,555.625,570.013,180
255800,555.167,553.093,186
255850,554.708,558.164,184
255900,554.25,549.773,187
255950,553.792,568.353,179
256000,553.333,555.809,183
256050,552.875,563.334,180
256100,552.417,557.429,181
256150,551.958,547.199,185
256200,551.5,549.669,184
256250,551.042,556.974,181
256300,550.583,549.175,184
256350,550.125,540.758,187
256400,549.667,555.08,182
256450,549.208,545.725,185
256500,548.75,565.096,177
256550,548.292,553.211,181
256600,547.833,545.899,183
256650,547.375,547.417,183
256700,546.917,540.511,185
256750,546.458,546.437,183
256800,546.0,559.167,178
256850,545.542,564.036,175
256900,545.083,551.452,178
256950,544.625,544.971,181
257000,544.167,543.058,181
257050,543.708,540.019,182
257100,543.25,558.7,175
257150,542.792,542.273,180
257200,542.333,556.037,174
257250,541.875,548.706,176
257300,541.417,528.311,184
257350,540.958,537.326,181
257400,540.5,538.034,181
257450,540.042,542.192,179
257500,539.583,541.861,179
257550,539.125,559.816,171
257600,538.667,531.119,182
257650,538.208,540.708,178
257700,537.75,542.571,177
257750,537.292,537.975,178
257800,536.833,538.376,178
257850,536.375,531.215,180
257900,535.917,538.907,177
257950,535.458,540.535,176
258000,535.0,538.255,177
258050,534.542,539.192,176
258100,534.083,543.312,174
258150,533.625,538.674,175
258200,533.167,532.443,177
258250,532.708,525.077,180
258300,532.25,530.059,178
258350,531.792,532.69,177
258400,531.333,535.329,176
258450,530.875,530.29,177
258500,530.417,527.474,178
258550,529.958,526.389,179
258600,529.5,524.471,180
258650,529.042,534.196,176
258700,528.583,525.876,179
258750,528.125,529.382,177
258800,527.667,532.633,176
258850,527.208,526.156,178
258900,526.75,536.726,173
258950,526.292,536.67,173
259000,525.833,527.03,176
259050,525.375,527.547,175
259100,524.917,532.768,173
259150,524.458,523.741,176
259200,524.0,523.5,176
259250,523.542,535.522,171
259300,523.083,531.32,172
259350,522.625,528.119,172
259400,522.167,528.773,171
259450,521.708,509.759,179
259500,521.25,532.304,170
259550,520.792,524.309,172
259600,520.333,527.096,171
259650,519.875,522.07,172
259700,519.417,519.431,173
259750,518.958,517.454,174
259800,518.5,521.772,172
259850,518.042,517.114,173
259900,517.583,524.182,170
259950,517.125,507.975,176
260000,516.667,515.92,173
260050,516.208,531.402,167
260100,515.75,516.016,172
260150,515.292,521.468,170
260200,514.833,519.254,170
260250,514.375,527.978,166
260300,513.917,520.694,168
260350,513.458,524.299,166
260400,513.0,529.733,163
260450,512.542,518.237,166
260500,512.083,526.814,162
260550,511.625,524.655,162
260600,511.167,524.027,161
260650,510.708,516.29,164
260700,510.25,534.513,156
260750,509.792,516.939,161
260800,509.333,511.323,163
260850,508.875,504.089,166
260900,508.417,510.284,163
260950,507.958,519.182,159
261000,507.5,518.609,159
261050,507.042,515.275,159
261100,506.583,509.447,161
261150,506.125,496.803,166
261200,505.667,509.498,161
261250,505.208,498.465,165
261300,504.75,498.485,165
261350,504.292,510.127,160
261400,503.833,510.352,160
261450,503.375,511.364,159
261500,502.917,507.324,160
261550,502.458,506.672,160
261600,502.0,496.839,163
261650,501.542,503.034,161
261700,501.083,494.376,164
261750,500.625,492.735,165
261800,500.167,510.861,158
261850,499.708,499.712,162
261900,499.25,509.655,157
261950,498.792,508.653,157
262000,498.333,496.215,161
262050,497.875,503.761,158
262100,497.417,494.951,161
262150,496.958,488.275,164
262200,496.5,502.008,159
262250,496.042,497.508,160
262300,495.583,497.407,160
262350,495.125,511.655,154
262400,494.667,487.342,162
262450,494.208,500.089,157
262500,493.75,490.352,161
262550,493.292,502.574,156
262600,492.833,497.024,157
262650,492.375,496.405,157
262700,491.917,487.513,160
262750,491.458,489.324,160
262800,491.0,500.112,155
262850,490.542,503.135,153
262900,490.083,492.613,157
